Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Lat	Long	Nynorsk	Bokmål	Engelsk
211	Hølen	50	Vestby	Akershus	59.5384	10.7395	http://www.yr.no/stad/Noreg/Akershus/Vestby/Hølen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Vestby/Hølen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Vestby/Hølen/forecast.xml
211	Son	50	Vestby	Akershus	59.5203	10.6888	http://www.yr.no/stad/Noreg/Akershus/Vestby/Son/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Vestby/Son/varsel.xml	http://www.yr.no/place/Norway/Akershus/Vestby/Son/forecast.xml
211	Garder	60	Vestby	Akershus	59.5797	10.8097	http://www.yr.no/stad/Noreg/Akershus/Vestby/Garder/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Vestby/Garder/varsel.xml	http://www.yr.no/place/Norway/Akershus/Vestby/Garder/forecast.xml
213	Ski	25	Ski	Akershus	59.7181	10.8361	http://www.yr.no/stad/Noreg/Akershus/Ski/Ski/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ski/Ski/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ski/Ski/forecast.xml
213	Kråkstad	50	Ski	Akershus	59.6799	10.8839	http://www.yr.no/stad/Noreg/Akershus/Ski/Kråkstad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ski/Kråkstad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ski/Kråkstad/forecast.xml
213	Langhus	50	Ski	Akershus	59.7538	10.8465	http://www.yr.no/stad/Noreg/Akershus/Ski/Langhus/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ski/Langhus/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ski/Langhus/forecast.xml
213	Siggerud	50	Ski	Akershus	59.7898	10.8822	http://www.yr.no/stad/Noreg/Akershus/Ski/Siggerud/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ski/Siggerud/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ski/Siggerud/forecast.xml
213	Skotbu	50	Ski	Akershus	59.6636	10.9492	http://www.yr.no/stad/Noreg/Akershus/Ski/Skotbu/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ski/Skotbu/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ski/Skotbu/forecast.xml
214	Ås	30	Ås	Akershus	59.6630	10.7916	http://www.yr.no/stad/Noreg/Akershus/Ås/Ås/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Ås/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Ås/forecast.xml
214	Vinterbro	50	Ås	Akershus	59.7381	10.7713	http://www.yr.no/stad/Noreg/Akershus/Ås/Vinterbro/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Vinterbro/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Vinterbro/forecast.xml
214	Kroer	60	Ås	Akershus	59.6367	10.8474	http://www.yr.no/stad/Noreg/Akershus/Ås/Kroer/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Kroer/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Kroer/forecast.xml
214	Nordby	60	Ås	Akershus	59.7192	10.7735	http://www.yr.no/stad/Noreg/Akershus/Ås/Nordby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Nordby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Nordby/forecast.xml
214	Melleby	60	Ås	Akershus	59.7043	10.7743	http://www.yr.no/stad/Noreg/Akershus/Ås/Melleby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Melleby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Melleby/forecast.xml
215	Drøbak	25	Frogn	Akershus	59.6616	10.6332	http://www.yr.no/stad/Noreg/Akershus/Frogn/Drøbak/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Drøbak/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Drøbak/forecast.xml
215	Heer	50	Frogn	Akershus	59.6826	10.6601	http://www.yr.no/stad/Noreg/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Heer/forecast.xml
215	Heer	50	Frogn	Akershus	59.6826	10.6601	http://www.yr.no/stad/Noreg/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Heer/forecast.xml
215	Oscarsborg	50	Frogn	Akershus	59.6710	10.6078	http://www.yr.no/stad/Noreg/Akershus/Frogn/Oscarsborg/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Oscarsborg/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Oscarsborg/forecast.xml
215	Skiphelle	50	Frogn	Akershus	59.6371	10.6442	http://www.yr.no/stad/Noreg/Akershus/Frogn/Skiphelle/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Skiphelle/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Skiphelle/forecast.xml
216	Nesoddtangen	30	Nesodden	Akershus	59.8641	10.6597	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Nesoddtangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Nesoddtangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Nesoddtangen/forecast.xml
216	Bjørnemyrdalen	50	Nesodden	Akershus	59.8314	10.6443	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Bjørnemyrdalen/forecast.xml
216	Fagerstrand	50	Nesodden	Akershus	59.7366	10.5953	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fagerstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fagerstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fagerstrand/forecast.xml
216	Fjellstrand	50	Nesodden	Akershus	59.7927	10.6072	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fjellstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fjellstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fjellstrand/forecast.xml
216	Skoklefall	60	Nesodden	Akershus	59.8452	10.6713	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Skoklefall/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Skoklefall/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Skoklefall/forecast.xml
217	Kolbotn	30	Oppegård	Akershus	59.8091	10.8042	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Kolbotn/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Kolbotn/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Kolbotn/forecast.xml
217	Oppegård	50	Oppegård	Akershus	59.8100	10.7974	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Oppegård/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Oppegård/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Oppegård/forecast.xml
217	Sofiemyr	50	Oppegård	Akershus	59.7958	10.8175	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Sofiemyr/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Sofiemyr/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Sofiemyr/forecast.xml
217	Svartskog	50	Oppegård	Akershus	59.7804	10.7388	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Svartskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Svartskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Svartskog/forecast.xml
217	Tårnåsen	50	Oppegård	Akershus	59.8171	10.8166	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Tårnåsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Tårnåsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Tårnåsen/forecast.xml
219	Sandvika	25	Bærum	Akershus	59.8893	10.5281	http://www.yr.no/stad/Noreg/Akershus/Bærum/Sandvika/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Sandvika/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Sandvika/forecast.xml
219	Bekkestua	50	Bærum	Akershus	59.9161	10.5880	http://www.yr.no/stad/Noreg/Akershus/Bærum/Bekkestua/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Bekkestua/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Bekkestua/forecast.xml
219	Lommedalen	50	Bærum	Akershus	59.9748	10.4692	http://www.yr.no/stad/Noreg/Akershus/Bærum/Lommedalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Lommedalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Lommedalen/forecast.xml
219	Skui	50	Bærum	Akershus	59.9186	10.4538	http://www.yr.no/stad/Noreg/Akershus/Bærum/Skui/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Skui/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Skui/forecast.xml
219	Vestmarksetra	60	Bærum	Akershus	59.8855	10.4307	http://www.yr.no/stad/Noreg/Akershus/Bærum/Vestmarksetra/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Vestmarksetra/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Vestmarksetra/forecast.xml
220	Asker	30	Asker	Akershus	59.8359	10.4363	http://www.yr.no/stad/Noreg/Akershus/Asker/Asker/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Asker/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Asker/forecast.xml
220	Borgen	50	Asker	Akershus	59.8292	10.4272	http://www.yr.no/stad/Noreg/Akershus/Asker/Borgen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Borgen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Borgen/forecast.xml
220	Heggedal	50	Asker	Akershus	59.7842	10.4374	http://www.yr.no/stad/Noreg/Akershus/Asker/Heggedal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Heggedal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Heggedal/forecast.xml
220	Nesøya	50	Asker	Akershus	59.8688	10.5293	http://www.yr.no/stad/Noreg/Akershus/Asker/Nesøya/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Nesøya/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Nesøya/forecast.xml
220	Vollen	50	Asker	Akershus	59.8076	10.4856	http://www.yr.no/stad/Noreg/Akershus/Asker/Vollen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Vollen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Vollen/forecast.xml
221	Bjørkelangen	30	Aurskog-Høland	Akershus	59.8833	11.5697	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Bjørkelangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Bjørkelangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Bjørkelangen/forecast.xml
221	Aurskog	50	Aurskog-Høland	Akershus	59.9254	11.4683	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Aurskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Aurskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Aurskog/forecast.xml
221	Fosser	50	Aurskog-Høland	Akershus	59.8174	11.4828	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Fosser/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Fosser/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Fosser/forecast.xml
221	Hemnes	50	Aurskog-Høland	Akershus	59.7181	11.4558	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Hemnes/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Hemnes/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Hemnes/forecast.xml
221	Setskog	50	Aurskog-Høland	Akershus	59.8252	11.7220	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Setskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Setskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Setskog/forecast.xml
226	Sørumsand	30	Sørum	Akershus	59.9837	11.2401	http://www.yr.no/stad/Noreg/Akershus/Sørum/Sørumsand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Sørumsand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Sørumsand/forecast.xml
226	Blaker	50	Sørum	Akershus	60.0001	11.3019	http://www.yr.no/stad/Noreg/Akershus/Sørum/Blaker/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Blaker/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Blaker/forecast.xml
226	Frogner	50	Sørum	Akershus	60.0232	11.1031	http://www.yr.no/stad/Noreg/Akershus/Sørum/Frogner/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Frogner/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Frogner/forecast.xml
226	Rånåsfoss	50	Sørum	Akershus	60.0300	11.3371	http://www.yr.no/stad/Noreg/Akershus/Sørum/Rånåsfoss/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Rånåsfoss/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Rånåsfoss/forecast.xml
226	Sørum	50	Sørum	Akershus	59.9856	11.2405	http://www.yr.no/stad/Noreg/Akershus/Sørum/Sørum/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Sørum/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Sørum/forecast.xml
227	Fetsund	30	Fet	Akershus	59.9275	11.1628	http://www.yr.no/stad/Noreg/Akershus/Fet/Fetsund/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Fetsund/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Fetsund/forecast.xml
227	Åkrane	50	Fet	Akershus	59.9385	11.1093	http://www.yr.no/stad/Noreg/Akershus/Fet/Åkrane/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Åkrane/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Åkrane/forecast.xml
227	Gan	50	Fet	Akershus	59.8611	11.2261	http://www.yr.no/stad/Noreg/Akershus/Fet/Gan/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Gan/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Gan/forecast.xml
227	Dalen	60	Fet	Akershus	59.8624	11.2270	http://www.yr.no/stad/Noreg/Akershus/Fet/Dalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Dalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Dalen/forecast.xml
227	Ulverud	60	Fet	Akershus	59.8432	11.2443	http://www.yr.no/stad/Noreg/Akershus/Fet/Ulverud/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Ulverud/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Ulverud/forecast.xml
228	Fjerdingby	30	Rælingen	Akershus	59.9223	11.0667	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Fjerdingby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Fjerdingby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Fjerdingby/forecast.xml
228	Blystadlia	50	Rælingen	Akershus	59.9301	11.0382	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Blystadlia/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Blystadlia/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Blystadlia/forecast.xml
228	Løvenstad	50	Rælingen	Akershus	59.9358	11.0268	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Løvenstad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Løvenstad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Løvenstad/forecast.xml
228	Nordby	50	Rælingen	Akershus	59.8665	11.0943	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Nordby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Nordby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Nordby/forecast.xml
228	Rælingen	50	Rælingen	Akershus	59.9248	11.0658	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Rælingen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Rælingen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Rælingen/forecast.xml
229	Sand	30	Enebakk	Akershus	59.7290	11.2053	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Sand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Sand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Sand/forecast.xml
229	Enebakk	50	Enebakk	Akershus	59.7631	11.1452	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Enebakk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Enebakk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Enebakk/forecast.xml
229	Flateby	50	Enebakk	Akershus	59.8328	11.1432	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Flateby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Flateby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Flateby/forecast.xml
229	Tangen	60	Enebakk	Akershus	59.7205	11.0548	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Tangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Tangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Tangen/forecast.xml
229	Vardåsen	60	Enebakk	Akershus	59.7959	11.1199	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Vardåsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Vardåsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Vardåsen/forecast.xml
230	Solheim	30	Lørenskog	Akershus	59.9266	10.9554	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Solheim/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Solheim/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Solheim/forecast.xml
230	Finstad	50	Lørenskog	Akershus	59.9102	10.9647	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Finstad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Finstad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Finstad/forecast.xml
230	Fjellhamar	50	Lørenskog	Akershus	59.9391	10.9818	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Fjellhamar/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Fjellhamar/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Fjellhamar/forecast.xml
230	Nordby	50	Lørenskog	Akershus	59.9334	10.9964	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Nordby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Nordby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Nordby/forecast.xml
230	Rasta	50	Lørenskog	Akershus	59.9258	10.9375	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Rasta/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Rasta/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Rasta/forecast.xml
231	Lillestrøm	25	Skedsmo	Akershus	59.9545	11.0495	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Lillestrøm/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Lillestrøm/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Lillestrøm/forecast.xml
231	Kjeller	50	Skedsmo	Akershus	59.9699	11.0331	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Kjeller/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Kjeller/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Kjeller/forecast.xml
231	Leirsund	50	Skedsmo	Akershus	59.9960	11.0940	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Leirsund/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Leirsund/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Leirsund/forecast.xml
231	Skedsmokorset	50	Skedsmo	Akershus	60.0040	11.0331	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Skedsmokorset/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Skedsmokorset/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Skedsmokorset/forecast.xml
231	Strømmen	50	Skedsmo	Akershus	59.9443	11.0076	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Strømmen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Strømmen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Strømmen/forecast.xml
233	Nittedal	30	Nittedal	Akershus	60.0413	10.8820	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Nittedal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Nittedal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Nittedal/forecast.xml
233	Hagan	50	Nittedal	Akershus	59.9938	10.9191	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Hagan/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Hagan/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Hagan/forecast.xml
233	Hakadal	50	Nittedal	Akershus	60.1158	10.8291	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Hakadal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Hakadal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Hakadal/forecast.xml
233	Skytta	50	Nittedal	Akershus	59.9939	10.9106	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Skytta/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Skytta/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Skytta/forecast.xml
233	Lillomarkkapellet	60	Nittedal	Akershus	60.0114	10.8681	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Lillomarkkapellet/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Lillomarkkapellet/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Lillomarkkapellet/forecast.xml
234	Ask	30	Gjerdrum	Akershus	60.0702	11.0348	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Ask/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Ask/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Ask/forecast.xml
234	Heni	60	Gjerdrum	Akershus	60.0951	11.0602	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Heni/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Heni/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Heni/forecast.xml
234	Bekkeberga	60	Gjerdrum	Akershus	60.0889	10.9993	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Bekkeberga/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Bekkeberga/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Bekkeberga/forecast.xml
234	Flatner	60	Gjerdrum	Akershus	60.0299	11.0415	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Flatner/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Flatner/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Flatner/forecast.xml
234	Grønlundfjellet	60	Gjerdrum	Akershus	60.0738	10.9961	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Grønlundfjellet/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Grønlundfjellet/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Grønlundfjellet/forecast.xml
235	Jessheim	30	Ullensaker	Akershus	60.1401	11.1755	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Jessheim/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Jessheim/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Jessheim/forecast.xml
235	Gardermoen	50	Ullensaker	Akershus	60.1926	11.0997	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Gardermoen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Gardermoen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Gardermoen/forecast.xml
235	Kløfta	50	Ullensaker	Akershus	60.0726	11.1383	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Kløfta/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Kløfta/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Kløfta/forecast.xml
235	Nordkisa	50	Ullensaker	Akershus	59.9993	10.7916	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Nordkisa/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Nordkisa/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Nordkisa/forecast.xml
236	Årnes	30	Nes	Akershus	60.1196	11.4666	http://www.yr.no/stad/Noreg/Akershus/Nes/Årnes/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Årnes/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Årnes/forecast.xml
236	Auli	50	Nes	Akershus	60.0378	11.3526	http://www.yr.no/stad/Noreg/Akershus/Nes/Auli/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Auli/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Auli/forecast.xml
